id,created_at,username,message,user_id,unix_time_seconds,position
10744,2024-04-10 06:32:47.453541+00,yohans117,"yes i almost win 2k ",5725152307,1712730766,"[-0.22163123522333,-0.383210518745887,0.329924720424921]"
10745,2024-04-10 06:32:51.512392+00,Afz_art0,nanti kode,5751113720,1712730769,"[-0.221312168333071,-0.383934121905163,0.330703592034676]"
10746,2024-04-10 06:32:55.292596+00,KD_CL10,hello,4390117067,1712730759,"[-0.211413738726054,-0.383250337515563,0.326069169790266]"
10747,2024-04-10 06:32:55.292596+00,HAM2879,hi,4893553326,1712730762,"[-0.212825632702977,-0.384144200241727,0.324807247999461]"
10748,2024-04-10 06:32:55.292596+00,aziuuuu2_12,f.       u.          c.         k rainbow,5366499924,1712730766,"[-0.0661489899280146,-0.33733163697365,-0.0540939449625764]"
10749,2024-04-10 06:32:55.292596+00,aziuuuu2_12,Ya,5366499924,1712730769,"[-0.0661489899280146,-0.33733163697365,-0.0540939449625764]"
10750,2024-04-10 06:32:55.292596+00,KD_CL10,can I ask you something,4390117067,1712730771,"[-0.211850042009708,-0.383250337515563,0.326611792756154]"
10751,2024-04-10 06:32:55.292596+00,aziuuuu2_12,y,5366499924,1712730773,"[-0.0661489899280146,-0.33733163697365,-0.0540939449625764]"
10752,2024-04-10 06:32:59.774983+00,123erghtdgh636,me have,3518471428,1712730770,"[-0.136878474708547,-0.365723213553211,0.227664077917118]"
10753,2024-04-10 06:32:59.774983+00,cq0yi,uh bye😢😢😢😢😢😢,3145541706,1712730773,"[-0.0691939107187396,-0.38099070815279,-0.0479870324089566]"
10754,2024-04-10 06:32:59.774983+00,bakiboi7481,Me,5710872490,1712730774,"[-0.220965976159635,-0.383729535812693,0.329300738055742]"
10755,2024-04-10 06:32:59.774983+00,123erghtdgh636,i am in coin king,3518471428,1712730778,"[-0.136878474708547,-0.365723213553211,0.227664077917118]"
10756,2024-04-10 06:32:59.774983+00,bakiboi7481,Why,5710872490,1712730778,"[-0.220965976159635,-0.383729535812693,0.329300738055742]"
10757,2024-04-10 06:33:01.165348+00,tutz_200th,the stupid girl is killing evryone thats why,5721122099,1712730762,"[-0.0624576023778299,-0.383583905527909,-0.0663637418925695]"
10758,2024-04-10 06:33:01.165348+00,Emman_Franc,c rank?,3154490119,1712730769,"[-0.0640451426203713,-0.383583905527909,-0.0331168568258327]"
10759,2024-04-10 06:33:01.165348+00,tutz_200th,thang ina mo din,5721122099,1712730775,"[-0.0624576023778299,-0.383583905527909,-0.0663637418925695]"
10760,2024-04-10 06:33:01.165348+00,tutz_200th,idk,5721122099,1712730779,"[-0.0624576023778299,-0.383583905527909,-0.0663637418925695]"
10761,2024-04-10 06:33:09.340288+00,xunityExo,i can do thisss,5706276891,1712730787,"[-0.222335573084823,-0.383880572525255,0.330304624584224]"
10762,2024-04-10 06:33:11.924042+00,ALPHAJAYA34,kode apa,4731542731,1712730776,"[-0.221075856544032,-0.38369932847018,0.329941400804675]"
10763,2024-04-10 06:33:11.924042+00,Afz_art0,kukasih kode untuk main stumble,5751113720,1712730780,"[-0.221312168333071,-0.383934121905163,0.330703592034676]"
10764,2024-04-10 06:33:11.924042+00,Afz_art0,"grup ",5751113720,1712730785,"[-0.221312168333071,-0.383934121905163,0.330703592034676]"
10765,2024-04-10 06:33:15.722596+00,HAM2879,k,4893553326,1712730775,"[-0.21308447226957,-0.384144200241727,0.324176457312015]"
10766,2024-04-10 06:33:15.722596+00,KD_CL10,can you report tango mango,4390117067,1712730789,"[-0.21219347567977,-0.383250337515563,0.326160401255045]"
10767,2024-04-10 06:33:20.337369+00,bakiboi7481,pls,5710872490,1712730783,"[-0.220965976159635,-0.383729535812693,0.329300738055742]"
10768,2024-04-10 06:33:20.337369+00,bakiboi7481,pls,5710872490,1712730785,"[-0.220965976159635,-0.383729535812693,0.329300738055742]"
10769,2024-04-10 06:33:20.337369+00,bakiboi7481,pls,5710872490,1712730787,"[-0.220965976159635,-0.383729535812693,0.329300738055742]"
10770,2024-04-10 06:33:20.337369+00,123erghtdgh636,kill?,3518471428,1712730797,"[-0.136878474708547,-0.365723213553211,0.227664077917118]"
10771,2024-04-10 06:33:21.717478+00,lelouch10157,"mga bobo ",5725422643,1712730790,"[-0.0704242750595664,-0.380978822593307,-0.0532382138223839]"
10772,2024-04-10 06:33:21.717478+00,tutz_200th,bobo ka din gago,5721122099,1712730799,"[-0.0700229128186502,-0.381507794352531,-0.0538508826814425]"
10773,2024-04-10 06:33:32.542873+00,ALPHAJAYA34,ok,4731542731,1712730793,"[-0.221075856544032,-0.38369932847018,0.329941400804675]"
10774,2024-04-10 06:33:32.542873+00,Yosuke_kyoto,bro,5751711436,1712730796,"[-0.222754405847108,-0.383934121905163,0.32937971454764]"
10775,2024-04-10 06:33:32.542873+00,Afz_art0,"kode grup ",5751113720,1712730797,"[-0.221312168333071,-0.383934121905163,0.330703592034676]"
10776,2024-04-10 06:33:32.542873+00,Yosuke_kyoto,don't give up boys,5751711436,1712730806,"[-0.222754405847108,-0.383934121905163,0.32937971454764]"
10777,2024-04-10 06:33:32.542873+00,Afz_art0,"belum 2k ",5751113720,1712730808,"[-0.220048773787781,-0.383934121905163,0.329967612830003]"
10778,2024-04-10 06:33:32.542873+00,ALPHAJAYA34,ALR,4731542731,1712730810,"[-0.221028961986674,-0.38369932847018,0.329736470424836]"
10779,2024-04-10 06:33:36.308362+00,HAM2879,for?,4893553326,1712730796,"[-0.211445001764293,-0.384144200241727,0.324220030548924]"
10780,2024-04-10 06:33:39.703826+00,2014JoshuaB,I’m not even close to:(,2601118992,1712730815,"[-0.224418243132189,-0.383502980743849,0.329645919791883]"
10781,2024-04-10 06:33:40.76749+00,AGD_GOKU,bro,5384138253,1712730807,"[-0.0955316411830761,-0.384304762565139,-0.0309160360320032]"
10782,2024-04-10 06:33:42.125176+00,Emman_Franc,its a c rank,3154490119,1712730821,"[-0.0666646073672729,-0.383758970808379,-0.0415487462396807]"
10783,2024-04-10 06:33:53.14694+00,Afz_art0,hah,5751113720,1712730817,"[-0.220147620158683,-0.383934121905163,0.32942737277551]"
10784,2024-04-10 06:33:53.14694+00,ALPHAJAYA34,MASTER,4731542731,1712730818,"[-0.221028961986674,-0.38369932847018,0.329736470424836]"
10785,2024-04-10 06:33:56.856597+00,KD_CL10,because he sade I bully him but I did not,4390117067,1712730825,"[-0.211922682598556,-0.383250337515563,0.325943556318239]"
10786,2024-04-10 06:33:56.856597+00,aziuuuu2_12,yo man that give new agility for me,5366499924,1712730829,"[-0.066072211584105,-0.33733163697365,-0.0541269653061718]"
10787,2024-04-10 06:33:56.856597+00,aziuuuu2_12,I'm leave,5366499924,1712730833,"[-0.066072211584105,-0.33733163697365,-0.0541269653061718]"
10788,2024-04-10 06:34:00.068574+00,xunityExo,ik 1.16k,5706276891,1712730835,"[-0.222335573084823,-0.383880572525255,0.330304624584224]"
10789,2024-04-10 06:34:01.323425+00,AGD_GOKU,"where is boss? ",5384138253,1712730823,"[-0.0955316411830761,-0.384304762565139,-0.0309160360320032]"
10790,2024-04-10 06:34:02.718968+00,lelouch10157,ikaw ka tanga,5725422643,1712730827,"[-0.0704242750595664,-0.380978822593307,-0.0532382138223839]"
10791,2024-04-10 06:34:13.71666+00,ALPHAJAYA34,WILL MY HAND HURT AFTER DOING THIS?,4731542731,1712730836,"[-0.221028961986674,-0.38369932847018,0.329736470424836]"
10792,2024-04-10 06:34:13.71666+00,Afz_art0,wathefak ingris,5751113720,1712730844,"[-0.222001334426007,-0.383934121905163,0.329574432450079]"
10793,2024-04-10 06:34:13.71666+00,Afz_art0,an,5751113720,1712730848,"[-0.222001334426007,-0.383934121905163,0.329574432450079]"
10794,2024-04-10 06:34:13.71666+00,newbaconty,me,3651408839,1712730851,"[-0.222698316278503,-0.383597721954456,0.330441812197306]"
10795,2024-04-10 06:34:17.445688+00,KD_CL10,or maybe I did bully him,4390117067,1712730842,"[-0.211789814686042,-0.383250337515563,0.326373501616805]"
10796,2024-04-10 06:34:17.445688+00,HAM2879,i mean there is spawn camping,4893553326,1712730846,"[-0.210704343608375,-0.384144200241727,0.323919443297432]"
10797,2024-04-10 06:34:20.424553+00,xunityExo,im*,5706276891,1712730842,"[-0.222335573084823,-0.383880572525255,0.330304624584224]"
10798,2024-04-10 06:34:20.424553+00,2014JoshuaB,Me 661,2601118992,1712730848,"[-0.224418243132189,-0.383502980743849,0.329645919791883]"
10799,2024-04-10 06:34:23.175946+00,Emman_Franc,oh naw,3154490119,1712730846,"[-0.0692793668545131,-0.381460080481972,-0.0536091022789824]"
10800,2024-04-10 06:34:31.901173+00,leleng095568,hey,2491133340,1712730868,"[-0.0697919959151163,-0.381615837091802,-0.0528868992808033]"
10801,2024-04-10 06:34:31.901173+00,123erghtdgh636,oops sorry,3518471428,1712730870,"[-0.0939427145052452,-0.383725330813309,-0.0254907425168923]"
10802,2024-04-10 06:34:34.296989+00,Afz_art0,bye,5751113720,1712730861,"[-0.221335155861188,-0.383934121905163,0.329332737151597]"
10803,2024-04-10 06:34:34.296989+00,Yosuke_kyoto,u gotta do this or else ur not strong like 1 punch man so wht u gonna be him or give up!!,5751711436,1712730869,"[-0.222754405847108,-0.383934121905163,0.32937971454764]"
10804,2024-04-10 06:34:40.617069+00,xunityExo,good bro keep  i hope u get the cape,5706276891,1712730867,"[-0.222335573084823,-0.383880572525255,0.330304624584224]"
10805,2024-04-10 06:34:52.468789+00,leleng095568,np,2491133340,1712730883,"[-0.0762838893633259,-0.384285539710813,-0.0310641169543124]"
10806,2024-04-10 06:34:52.468789+00,leleng095568,no probleme,2491133340,1712730888,"[-0.0762838893633259,-0.384285539710813,-0.0310641169543124]"
10807,2024-04-10 06:34:52.468789+00,123erghtdgh636,"sorry again ",3518471428,1712730889,"[-0.0767059475631496,-0.383725330813309,-0.0304765511093644]"
10808,2024-04-10 06:34:53.61121+00,lelouch10157,filing SI Tanga ehh,5725422643,1712730890,"[-0.0704242750595664,-0.380978822593307,-0.0532382138223839]"
10809,2024-04-10 06:34:54.697007+00,sir_1242,who use auto clicker,5272971395,1712730877,"[-0.223348863324203,-0.38383251538944,0.327980605143753]"
10810,2024-04-10 06:34:54.697007+00,Afz_art0,lama butuh 1 jam kayak gini,5751113720,1712730883,"[-0.219963260183188,-0.383934121905163,0.330217137694492]"
10811,2024-04-10 06:34:54.697007+00,ALPHAJAYA34,im gonna be him!!!,4731542731,1712730885,"[-0.220084634331643,-0.38369932847018,0.330540532812179]"
10812,2024-04-10 06:35:13.158576+00,leleng095568,can you give me,2491133340,1712730894,"[-0.0762838893633259,-0.384285539710813,-0.0310641169543124]"
10813,2024-04-10 06:35:13.158576+00,123erghtdgh636,what?,3518471428,1712730899,"[-0.0767059475631496,-0.383725330813309,-0.0304765511093644]"
10814,2024-04-10 06:35:13.158576+00,leleng095568,pet,2491133340,1712730901,"[-0.0762838893633259,-0.384285539710813,-0.0310641169543124]"
10815,2024-04-10 06:35:14.220644+00,Emman_Franc,._???,3154490119,1712730904,"[-0.0683319215159815,-0.383935409149873,-0.0645499793112229]"
10816,2024-04-10 06:35:15.217903+00,Yosuke_kyoto,not me i don't even know how to,5751711436,1712730903,"[-0.222754405847108,-0.383934121905163,0.32937971454764]"
10817,2024-04-10 06:35:33.123854+00,Pandabear8688,Hi,4865397544,1712730928,"[-0.0761868819946738,-0.384167456462809,-0.026947746561544]"
10818,2024-04-10 06:35:33.123854+00,HAM2879,hello,4893553326,1712730931,"[-0.0785537138075737,-0.3844969911084,-0.0261579683450646]"
10819,2024-04-10 06:35:33.709951+00,123erghtdgh636,here no system to trade sorry,3518471428,1712730918,"[-0.0767059475631496,-0.383725330813309,-0.0304765511093644]"
10820,2024-04-10 06:35:33.709951+00,leleng095568,can you help me,2491133340,1712730928,"[-0.0766158364529325,-0.384285539710813,-0.0306436979823208]"
10821,2024-04-10 06:35:33.709951+00,123erghtdgh636,ok,3518471428,1712730932,"[-0.0767059475631496,-0.383725330813309,-0.0304765511093644]"
10822,2024-04-10 06:35:35.651982+00,Afz_art0,lu ngerti inggriis,5751113720,1712730916,"[-0.220966895660759,-0.383934121905163,0.330528618255212]"
10823,2024-04-10 06:35:35.651982+00,ALPHAJAYA34,iya,4731542731,1712730920,"[-0.221876282273053,-0.38369932847018,0.331736073499881]"
10824,2024-04-10 06:35:35.651982+00,Afz_art0,"jir ",5751113720,1712730925,"[-0.221157232393565,-0.383934121905163,0.331821517894133]"
10825,2024-04-10 06:35:35.651982+00,Afz_art0,gw aja belum,5751113720,1712730931,"[-0.221157232393565,-0.383934121905163,0.331821517894133]"
10826,2024-04-10 06:35:50.933716+00,2014JoshuaB,Thx,2601118992,1712730946,"[-0.224418243132189,-0.383502980743849,0.329645919791883]"
10827,2024-04-10 06:35:53.536406+00,KD_CL10,hiiiiiiii,4390117067,1712730938,"[-0.0692328171100769,-0.38173640901291,-0.04313851515004]"
10828,2024-04-10 06:35:53.536406+00,Pandabear8688,I missed you HAM,4865397544,1712730950,"[-0.0761868819946738,-0.384167456462809,-0.026947746561544]"
10829,2024-04-10 06:35:54.262775+00,leleng095568,you are strongest,2491133340,1712730940,"[-0.0766162962034948,-0.384285539710813,-0.0306436979823208]"
10830,2024-04-10 06:35:54.262775+00,AGD_GOKU,devil,5384138253,1712730945,"[-0.174184201361551,-0.344880855204193,-0.0546198981867066]"
10831,2024-04-10 06:35:56.207657+00,Afz_art0,3HAT THE FUCK TU,5751113720,1712730941,"[-0.221157232393565,-0.383934121905163,0.331821517894133]"
10832,2024-04-10 06:35:56.207657+00,Afz_art0,WHAT YOU PIG YOU AP ARTINYA,5751113720,1712730954,"[-0.221157232393565,-0.383934121905163,0.331821517894133]"
10833,2024-04-10 06:36:11.308565+00,xunityExo,np,5706276891,1712730957,"[-0.222335573084823,-0.383880572525255,0.330304624584224]"
10834,2024-04-10 06:36:13.969389+00,HAM2879,im in brawl,4893553326,1712730955,"[-0.0785537138075737,-0.3844969911084,-0.0261579683450646]"
10835,2024-04-10 06:36:13.969389+00,HAM2879,peace,4893553326,1712730968,"[-0.0810046799733804,-0.384495618047377,-0.0276728404354873]"
10836,2024-04-10 06:36:13.969389+00,Pandabear8688,"Cool ",4865397544,1712730970,"[-0.0776443128280751,-0.384167456462809,-0.0262219665367753]"
10837,2024-04-10 06:36:14.666385+00,123erghtdgh636,if u want help u need to be my friend or student,3518471428,1712730965,"[-0.0767059475631496,-0.383725330813309,-0.0304765511093644]"
10838,2024-04-10 06:36:14.666385+00,AGD_GOKU,I want help,5384138253,1712730971,"[-0.196263607179925,-0.383953258943176,-0.102695523837114]"
10839,2024-04-10 06:36:16.625423+00,ALPHAJAYA34,apa kau babi?,4731542731,1712730971,"[-0.221876282273053,-0.38369932847018,0.331736073499881]"
10840,2024-04-10 06:36:16.625423+00,Afz_art0,AWOKAOWKAOWK,5751113720,1712730971,"[-0.221112636589019,-0.383934121905163,0.331806199178032]"
10841,2024-04-10 06:36:31.528266+00,xunityExo,u have robux,5706276891,1712730975,"[-0.222335573084823,-0.383880572525255,0.330304624584224]"
10842,2024-04-10 06:36:35.21734+00,leleng095568,friend,2491133340,1712730975,"[-0.0766158364529325,-0.384285539710813,-0.0306440383982342]"
10843,2024-04-10 06:36:35.21734+00,123erghtdgh636,ok,3518471428,1712730978,"[-0.0767059475631496,-0.383725330813309,-0.0304765511093644]"
10844,2024-04-10 06:36:35.21734+00,123erghtdgh636,add me,3518471428,1712730982,"[-0.0767059475631496,-0.383725330813309,-0.0304765511093644]"
10845,2024-04-10 06:36:35.21734+00,AGD_GOKU,I will be student,5384138253,1712730985,"[-0.196263607179925,-0.383953258943176,-0.102695523837114]"
10846,2024-04-10 06:36:37.190588+00,ALPHAJAYA34,srry my friend dont understand english,4731542731,1712730995,"[-0.221876282273053,-0.38369932847018,0.331736073499881]"
10847,2024-04-10 06:36:55.783303+00,leleng095568,what its brawl,2491133340,1712731015,"[-0.0843535533546275,-0.384285539710813,-0.030944630968725]"
10848,2024-04-10 06:37:03.371832+00,yohans117,yes!! only last task and done,5725152307,1712731019,"[-0.223716204023507,-0.383210518745887,0.328316936066147]"
10849,2024-04-10 06:37:27.670373+00,sir_1242,yes 1k,5272971395,1712731043,"[-0.223348863324203,-0.38383251538944,0.327980605143753]"
10850,2024-04-10 06:37:31.261093+00,123erghtdgh636,ite a pvp area who win he get money how much kill more than money:),3518471428,1712731047,"[-0.0767059475631496,-0.383725330813309,-0.0304765511093644]"
10851,2024-04-10 06:37:31.838524+00,2014JoshuaB,Yes,2601118992,1712731049,"[-0.224418243132189,-0.383502980743849,0.329645919791883]"
10852,2024-04-10 06:37:44.5125+00,Pandabear8688,"I was wondering if you would like to play Brookhaven with me ",4865397544,1712731064,"[-0.0932186001859691,-0.384167456462809,-0.0279710500945846]"
10853,2024-04-10 06:37:48.084078+00,Afz_art0,lu udah berapa,5751113720,1712731056,"[-0.221688704043621,-0.383934121905163,0.331311574855927]"
10854,2024-04-10 06:37:48.084078+00,ALPHAJAYA34,280,4731542731,1712731066,"[-0.221876282273053,-0.38369932847018,0.331736073499881]"
10855,2024-04-10 06:37:51.684426+00,AGD_GOKU,can I kill you for my quest pls,5384138253,1712731060,"[-0.0944907515427505,-0.384304762565139,-0.0293068634145827]"
10856,2024-04-10 06:37:51.684426+00,leleng095568,idk,2491133340,1712731069,"[-0.0879456419669508,-0.384285539710813,-0.0290706094517159]"
10857,2024-04-10 06:37:51.684426+00,123erghtdgh636,try:),3518471428,1712731069,"[-0.095763815217054,-0.383725330813309,-0.0288265312418407]"
10858,2024-04-10 06:37:52.070321+00,2014JoshuaB,Like a 100 maybe?,2601118992,1712731056,"[-0.224418243132189,-0.383502980743849,0.329645919791883]"
10859,2024-04-10 06:38:04.998326+00,HAM2879,prob later,4893553326,1712731073,"[-0.0992805047371549,-0.384495618047377,-0.028468408381993]"
10860,2024-04-10 06:38:12.284394+00,AGD_GOKU,I'll die ik,5384138253,1712731075,"[-0.0956245107966673,-0.384304762565139,-0.0288929123449448]"
10861,2024-04-10 06:38:13.500615+00,ALPHAJAYA34,300,4731542731,1712731091,"[-0.221876282273053,-0.38369932847018,0.331736073499881]"
10862,2024-04-10 06:38:25.579699+00,Pandabear8688,0k :(,4865397544,1712731096,"[-0.0973012498319037,-0.384167456462809,-0.0285450019624977]"
10863,2024-04-10 06:38:32.482126+00,xunityExo,"cool i wish i had robux ",5706276891,1712731108,"[-0.222335573084823,-0.383880572525255,0.330304624584224]"
10864,2024-04-10 06:38:32.714211+00,AGD_GOKU,T_T,5384138253,1712731103,"[-0.0977793904167294,-0.384304762565139,-0.0289984412780847]"
10865,2024-04-10 06:38:34.074263+00,Afz_art0,an,5751113720,1712731096,"[-0.221800423430268,-0.383934121905163,0.33151786689942]"
10866,2024-04-10 06:38:34.074263+00,Afz_art0,bye gua mau main stumble,5751113720,1712731105,"[-0.221800423430268,-0.383934121905163,0.33151786689942]"
10867,2024-04-10 06:38:34.074263+00,ALPHAJAYA34,ok,4731542731,1712731111,"[-0.221876282273053,-0.38369932847018,0.331736073499881]"
10868,2024-04-10 06:38:51.165123+00,KD_CL10,who hit me,4390117067,1712731126,"[-0.0779031523946683,-0.383250251699249,-0.0342174374307041]"
10869,2024-04-10 06:38:53.265817+00,123erghtdgh636,"good how much u have defense ",3518471428,1712731121,"[-0.0905648768385712,-0.383655304701121,-0.0295989455872396]"
10870,2024-04-10 06:38:54.617299+00,Afz_art0,asslamulaikum,5751113720,1712731132,"[-0.221707094066114,-0.383934121905163,0.331069539141532]"
10871,2024-04-10 06:39:11.589673+00,HAM2879,me,4893553326,1712731133,"[-0.0897166298674654,-0.38379261080345,-0.0322756758064368]"
10872,2024-04-10 06:39:11.589673+00,HAM2879,sorry,4893553326,1712731144,"[-0.0954645176009756,-0.384495618047377,-0.0292558010275795]"
10873,2024-04-10 06:39:13.671326+00,AGD_GOKU,262,5384138253,1712731140,"[-0.0701069537847241,-0.381474497622716,-0.0520896452117268]"
10874,2024-04-10 06:39:32.140602+00,KD_CL10,its ok,4390117067,1712731158,"[-0.0806594001174663,-0.383601755321212,-0.0287346162857356]"
10875,2024-04-10 06:39:34.214165+00,123erghtdgh636,sorry:/,3518471428,1712731156,"[-0.0884164337263817,-0.383725330813309,-0.0295472023684097]"
10876,2024-04-10 06:39:34.214165+00,leleng095568,i dont know,2491133340,1712731163,"[-0.0751386291617483,-0.384285539710813,-0.029011877068665]"
10877,2024-04-10 06:39:34.214165+00,leleng095568,sorry,2491133340,1712731168,"[-0.0767969781744914,-0.384285539710813,-0.0307192703150856]"
10878,2024-04-10 06:39:47.947346+00,2014JoshuaB,Ooh,2601118992,1712731182,"[-0.224418243132189,-0.383502980743849,0.329645919791883]"
10879,2024-04-10 06:39:54.807471+00,AGD_GOKU,"where's boss? ",5384138253,1712731175,"[-0.0754501748201513,-0.386047434452641,-0.031111354981289]"
10880,2024-04-10 06:39:54.807471+00,AGD_GOKU,who gives badge,5384138253,1712731185,"[-0.0698823728186272,-0.381474497622716,-0.0522859162617703]"
10881,2024-04-10 06:40:08.332478+00,2014JoshuaB,You’ll get them one day I believe in you,2601118992,1712731197,"[-0.224418243132189,-0.383502980743849,0.329645919791883]"
10882,2024-04-10 06:40:10.312459+00,ALPHAJAYA34,400,4731542731,1712731208,"[-0.221876282273053,-0.38369932847018,0.331736073499881]"
10883,2024-04-10 06:40:12.637253+00,KD_CL10,how the heck did I teleport in a building,4390117067,1712731211,"[-0.122705155068118,-0.282166700592716,-0.0555172451723066]"
10884,2024-04-10 06:40:20.436417+00,leleng095568,i can thit,2491133340,1712731219,"[-0.0685422717654536,-0.38146351313453,-0.0520187695547666]"
10885,2024-04-10 06:40:28.588112+00,xunityExo,thanks bro,5706276891,1712731215,"[-0.222335573084823,-0.383880572525255,0.330304624584224]"
10886,2024-04-10 06:40:30.885447+00,ALPHAJAYA34,"1,6k more",4731542731,1712731214,"[-0.221876282273053,-0.38369932847018,0.331736073499881]"
10887,2024-04-10 06:40:33.067483+00,HAM2879,idk lol,4893553326,1712731223,"[-0.0643545619324236,-0.384145487486437,-0.0207037421368179]"
10888,2024-04-10 06:41:01.06094+00,leleng095568,dont her,2491133340,1712731260,"[-0.101593078800097,-0.384285539710813,-0.0272275711018208]"
10889,2024-04-10 06:41:03.989562+00,xunityExo,"i have 1 47k ",5706276891,1712731261,"[-0.222335573084823,-0.383880572525255,0.330304624584224]"
10890,2024-04-10 06:41:21.634183+00,leleng095568,excuse,2491133340,1712731263,"[-0.102210997923077,-0.384285539710813,-0.0269171064698427]"
10891,2024-04-10 06:41:21.634183+00,123erghtdgh636,?,3518471428,1712731270,"[-0.103131432916071,-0.383725330813309,-0.0266093678246708]"
10892,2024-04-10 06:41:21.634183+00,leleng095568,again,2491133340,1712731275,"[-0.101714460132155,-0.384285539710813,-0.026387411330165]"
10893,2024-04-10 06:41:24.210758+00,2014JoshuaB,Wow,2601118992,1712731269,"[-0.224418243132189,-0.383502980743849,0.329645919791883]"
10894,2024-04-10 06:41:42.265345+00,123erghtdgh636,done?,3518471428,1712731299,"[-0.104904259818835,-0.383725330813309,-0.0269831498165328]"
10895,2024-04-10 06:41:44.562304+00,xunityExo,but my fingers are starting to heart,5706276891,1712731286,"[-0.222335573084823,-0.383880572525255,0.330304624584224]"
10896,2024-04-10 06:41:44.562304+00,2014JoshuaB,Ye,2601118992,1712731293,"[-0.224418243132189,-0.383502980743849,0.329645919791883]"
10897,2024-04-10 06:41:44.562304+00,2014JoshuaB,Same,2601118992,1712731296,"[-0.224418243132189,-0.383502980743849,0.329645919791883]"
10898,2024-04-10 06:42:02.853959+00,123erghtdgh636,:^,3518471428,1712731318,"[-0.105513896248091,-0.38368413898261,-0.0289916329598176]"
10899,2024-04-10 06:42:04.930697+00,2014JoshuaB,I got 1k!,2601118992,1712731311,"[-0.224418243132189,-0.383502980743849,0.329645919791883]"
10900,2024-04-10 06:42:04.930697+00,xunityExo,NICE DUDE,5706276891,1712731322,"[-0.222335573084823,-0.383880572525255,0.330304624584224]"
10901,2024-04-10 06:42:04.930697+00,2014JoshuaB,"I also need to make my ho: ",2601118992,1712731323,"[-0.224418243132189,-0.383502980743849,0.329645919791883]"
10902,2024-04-10 06:42:21.673054+00,ALPHAJAYA34,"1,5k more",4731542731,1712731339,"[-0.221876282273053,-0.38369932847018,0.331736073499881]"
10903,2024-04-10 06:42:23.446478+00,123erghtdgh636,i am goijg in pvp area,3518471428,1712731336,"[0.381019255502927,0.378674611655434,-0.074485820911273]"
10904,2024-04-10 06:42:28.827716+00,sure_YTGaming,can i kill you for my quest?,2351406560,1712731346,"[-0.0956024427696753,-0.383476806768092,-0.0278801590457189]"
10905,2024-04-10 06:42:30.311407+00,2014JoshuaB,I also need to make my homework soon 😮‍💨☹️😞,2601118992,1712731345,"[-0.224418243132189,-0.383502980743849,0.329645919791883]"
10906,2024-04-10 06:42:44.086411+00,leleng095568,nooooo!,2491133340,1712731345,"[-0.0687153247505566,-0.38146351313453,-0.0505579225335931]"
10907,2024-04-10 06:42:44.086411+00,123erghtdgh636,ez,3518471428,1712731355,"[-0.0682538788580256,-0.3808988417887,-0.053266127927279]"
10908,2024-04-10 06:42:44.086411+00,AGD_GOKU,:v,5384138253,1712731357,"[-0.0687428307646686,-0.381478960071042,-0.0523402657899368]"
10909,2024-04-10 06:42:49.405935+00,HAM2879,if you can,4893553326,1712731357,"[-0.0969872330142281,-0.3844969911084,-0.026131415903823]"
10910,2024-04-10 06:42:50.534212+00,xunityExo,"oh ",5706276891,1712731357,"[-0.222335573084823,-0.383880572525255,0.330304624584224]"
10911,2024-04-10 06:42:50.534212+00,xunityExo,im sure youl finish by then,5706276891,1712731369,"[-0.222335573084823,-0.383880572525255,0.330304624584224]"
10912,2024-04-10 06:43:04.849115+00,AGD_GOKU,where's bossm,5384138253,1712731375,"[-0.0722361807601286,-0.384304762565139,-0.0693043024231145]"
10913,2024-04-10 06:43:04.849115+00,AGD_GOKU,"? ",5384138253,1712731378,"[-0.0722361807601286,-0.384304762565139,-0.0693043024231145]"
10914,2024-04-10 06:43:04.849115+00,123erghtdgh636,1k money in my poket,3518471428,1712731379,"[-0.062122437034287,-0.383682765921587,-0.031415431495893]"
10915,2024-04-10 06:43:09.988664+00,KD_CL10,whats your defense,4390117067,1712731384,"[-0.0737915456469093,-0.36543315441204,-0.132335314014957]"
10916,2024-04-10 06:43:10.899975+00,2014JoshuaB,Btw join Roliday 2021 for a free head,2601118992,1712731385,"[-0.224418243132189,-0.383502980743849,0.329645919791883]"
10917,2024-04-10 06:43:10.899975+00,2014JoshuaB,And join my group plz,2601118992,1712731390,"[-0.224418243132189,-0.383502980743849,0.329645919791883]"
10918,2024-04-10 06:43:19.739169+00,zait_sef,hey bro,5634626102,1712731395,"[-0.225598422825696,-0.383652644395388,0.32948932847174]"
10919,2024-04-10 06:43:25.293051+00,123erghtdgh636,inhere,3518471428,1712731388,"[-0.0870569297627572,-0.383725330813309,-0.0279346255918556]"
10920,2024-04-10 06:43:25.293051+00,123erghtdgh636,me,3518471428,1712731390,"[-0.0870569297627572,-0.383725330813309,-0.0279346255918556]"
10921,2024-04-10 06:43:25.293051+00,AGD_GOKU,"? ",5384138253,1712731397,"[-0.045276458070174,-0.384304762565139,-0.0705226669340066]"
10922,2024-04-10 06:43:30.586474+00,HAM2879,my defence,4893553326,1712731393,"[-0.0777004023966797,-0.38379261080345,-0.0321381451179422]"
10923,2024-04-10 06:43:30.586474+00,KD_CL10,yes,4390117067,1712731403,"[-0.0737915456469093,-0.36543315441204,-0.132335314014957]"
10924,2024-04-10 06:43:30.586474+00,HAM2879,311.59k,4893553326,1712731403,"[-0.0780907378077024,-0.384481887437144,-0.0312642868303636]"
